Date,GOOG,AAPL,META,BABA,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX
1990-01-30,,0.23868314921855927,,,,10.52134895324707,3.625,1.0592340230941772,3.821293592453003,,1.126547932624817,,,3.5694267749786377,3.2651071548461914,0.14361980557441711,,0.8743577003479004,2.7388346195220947,
1990-01-31,,0.23868314921855927,,,,10.60653018951416,3.625,1.0749973058700562,3.926466703414917,,1.1400240659713745,,,3.5694267749786377,3.2651071548461914,0.14627961814403534,,0.8840371370315552,2.7930707931518555,
1990-02-01,,0.23605073988437653,,,,10.52134895324707,3.625,1.0623865127563477,3.868037462234497,,1.1588895320892334,,,3.5694267749786377,3.2651071548461914,0.15159867703914642,,0.8904895782470703,2.8201866149902344,
1990-02-02,,0.24043884873390198,,,,10.52134895324707,3.5,1.0592340230941772,4.008267402648926,,1.1723648309707642,,,3.6358776092529297,3.2651071548461914,0.15159867703914642,,0.8953291773796082,2.8337459564208984,
1990-02-05,,0.24570360779762268,,,,10.52134895324707,3.5625,1.052929162979126,3.926466703414917,,1.1885343790054321,,,3.6453728675842285,3.2651071548461914,0.1569177806377411,,0.901512622833252,2.8201866149902344,
1990-02-06,,0.24394866824150085,,,,10.563933372497559,3.5,1.0497772693634033,3.879722833633423,,1.1561943292617798,,,3.633833646774292,3.2651071548461914,0.1569177806377411,,0.8901221752166748,2.8066294193267822,
1990-02-07,,0.23341841995716095,,,,10.670432090759277,3.6875,1.0781493186950684,3.9498398303985596,,1.1642801761627197,,,3.691514492034912,3.2651071548461914,0.15425848960876465,,0.8819855451583862,2.8201866149902344,
1990-02-08,,0.23166342079639435,,,,10.73432445526123,3.6875,1.0718445777893066,3.9030959606170654,,1.1211580038070679,,,3.7011265754699707,3.2651071548461914,0.16489671170711517,,0.8884944915771484,2.8201866149902344,
1990-02-09,,0.24043884873390198,,,,10.776926040649414,3.625,1.1002167463302612,3.938153028488159,,1.1427193880081177,,,3.710740804672241,3.2651071548461914,0.16489671170711517,,0.8722221255302429,2.8066294193267822,
1990-02-12,,0.23868314921855927,,,,10.60653018951416,3.5,1.0813020467758179,3.938153028488159,,1.1319383382797241,,,3.624220371246338,3.2651071548461914,0.16223689913749695,,0.8771039843559265,2.8201866149902344,
1990-02-13,,0.24219363927841187,,,,10.585240364074707,3.5625,1.0844545364379883,3.926466703414917,,1.1427193880081177,,,3.633833646774292,3.2651071548461914,0.1569177806377411,,0.8803586363792419,2.7930707931518555,
1990-02-14,,0.24043884873390198,,,,10.60653018951416,3.5625,1.0844545364379883,3.9848973751068115,,1.148108959197998,,,3.6146090030670166,3.2651071548461914,0.16223689913749695,,0.8852400183677673,2.860863208770752,
1990-02-15,,0.24043884873390198,,,,10.670432090759277,3.5625,1.0970643758773804,4.09006929397583,,1.1750595569610596,,,3.729969024658203,3.2651071548461914,0.15957757830619812,,0.8868675231933594,2.9286561012268066,
1990-02-16,,0.2376915067434311,,,,10.563933372497559,3.625,1.0813020467758179,4.183558464050293,,1.169669508934021,,,3.691514492034912,3.2651071548461914,0.1569177806377411,,0.8640851974487305,2.942214012145996,
1990-02-20,,0.2359308898448944,,,,10.372257232666016,3.5625,1.052929162979126,4.125127792358398,,1.1427193880081177,,,3.643449544906616,3.2651071548461914,0.15957757830619812,,0.8461850881576538,2.860863208770752,
1990-02-21,,0.23945209383964539,,,,10.308362007141113,3.75,1.0497772693634033,4.101756572723389,,1.1346335411071777,,,3.662674903869629,3.2651071548461914,0.15957757830619812,,0.8299128413200378,2.847304344177246,
1990-02-22,,0.23240980505943298,,,,10.350956916809082,3.875,1.0340147018432617,4.148499011993408,,1.1346335411071777,,,3.624220371246338,3.2651071548461914,0.15957757830619812,,0.7713303565979004,2.8066294193267822,
1990-02-23,,0.23417040705680847,,,,10.308362007141113,3.875,1.0245574712753296,4.113443851470947,,1.1427193880081177,,,3.624220371246338,3.2651071548461914,0.15957757830619812,,0.7322762608528137,2.765953302383423,
1990-02-26,,0.23945209383964539,,,,10.43615436553955,4.0625,1.0560822486877441,4.146424770355225,,1.1561943292617798,,,3.710740804672241,3.2651071548461914,0.15957757830619812,,0.7290213108062744,2.8201866149902344,
1990-02-27,,0.2359308898448944,,,,10.563933372497559,4.3125,1.0907591581344604,4.228882789611816,,1.180450201034546,,,3.7203540802001953,3.2651071548461914,0.16489671170711517,,0.769703209400177,2.765953302383423,
1990-02-28,,0.23945209383964539,,,,10.601717948913574,4.125,1.1096736192703247,4.193543434143066,,1.180450201034546,,,3.6146090030670166,3.2651071548461914,0.16489671170711517,,0.7680761218070984,2.7795112133026123,
1990-03-01,,0.24121342599391937,,,,10.580245971679688,4.375,1.1254366636276245,4.205323696136475,,1.2074004411697388,,,3.576153516769409,3.2651071548461914,0.17021586000919342,,0.7794668674468994,2.765953302383423,
1990-03-02,,0.2376915067434311,,,,10.709016799926758,4.5,1.1380465030670166,4.334897518157959,,1.2343515157699585,,,3.595381498336792,3.2651071548461914,0.18085452914237976,,0.8038759827613831,2.8201866149902344,
1990-03-05,,0.24297396838665009,,,,10.601717948913574,4.625,1.131742000579834,4.323117256164551,,1.2289626598358154,,,3.5569300651550293,3.2651071548461914,0.18351395428180695,,0.7729576826095581,2.860863208770752,
1990-03-06,,0.2482556253671646,,,,10.709016799926758,4.5625,1.1538089513778687,4.287779331207275,,1.2424368858337402,,,3.624220371246338,3.2651071548461914,0.1861736923456192,,0.7941123843193054,2.887979745864868,
1990-03-07,,0.24913600087165833,,,,10.751935005187988,4.5,1.1411991119384766,4.276000499725342,,1.2289626598358154,,,3.576153516769409,3.2651071548461914,0.19947174191474915,,0.7908576726913452,2.9015378952026367,
1990-03-08,,0.25881990790367126,,,,10.816316604614258,4.5,1.1632672548294067,4.111084938049316,,1.2451329231262207,,,3.595381498336792,3.2651071548461914,0.2127697616815567,,0.7989939451217651,2.9828908443450928,
1990-03-09,,0.2597000300884247,,,,10.751935005187988,4.5,1.1632672548294067,3.910832643508911,,1.2289626598358154,,,3.566541910171509,3.2651071548461914,0.20213152468204498,,0.7843486070632935,2.91949462890625,
1990-03-12,,0.2579396367073059,,,,10.709016799926758,4.4375,1.1727242469787598,3.8990519046783447,,1.2262663841247559,,,3.576153516769409,3.2651071548461914,0.19947174191474915,,0.7924852967262268,2.9890081882476807,
1990-03-13,,0.2597000300884247,,,,10.644627571105957,4.4375,1.1569610834121704,3.8283753395080566,,1.2154852151870728,,,3.5088605880737305,3.2651071548461914,0.2047908902168274,,0.7713303565979004,2.9890081882476807,
1990-03-14,,0.260580450296402,,,,10.816316604614258,4.5625,1.1664187908172607,3.7930350303649902,,1.1966203451156616,,,3.576153516769409,3.2651071548461914,0.2127697616815567,,0.7648215293884277,2.961202621459961,
1990-03-15,,0.25881990790367126,,,,10.85924243927002,4.5,1.1727242469787598,3.8165948390960693,,1.1993165016174316,,,3.6049959659576416,3.2651071548461914,0.20745068788528442,,0.7729576826095581,2.9055936336517334,
1990-03-16,,0.28346943855285645,,,,10.988007545471191,4.625,1.1916389465332031,3.8165948390960693,,1.204705834388733,,,3.6530601978302,3.2651071548461914,0.20745068788528442,,0.7615672945976257,2.8499841690063477,
1990-03-19,,0.2984350025653839,,,,11.138233184814453,4.8125,1.1934071779251099,3.7930350303649902,,1.2074004411697388,,,3.6530601978302,3.2651071548461914,0.210110604763031,,0.7827214002609253,2.877789258956909,
1990-03-20,,0.2913927137851715,,,,11.05239486694336,4.5,1.183936357498169,3.7576956748962402,,1.1939256191253662,,,3.595381498336792,3.2651071548461914,0.2127697616815567,,0.7876033186912537,2.7943756580352783,
1990-03-21,,0.29315322637557983,,,,11.009464263916016,4.75,1.1870921850204468,3.745915174484253,,1.1858397722244263,,,3.5569300651550293,3.2651071548461914,0.21542973816394806,,0.774585485458374,2.738764762878418,
1990-03-22,,0.2869904935359955,,,,10.88070297241211,4.8125,1.1586779356002808,3.6281239986419678,,1.1777548789978027,,,3.537700891494751,3.2651071548461914,0.2127697616815567,,0.7599394917488098,2.683154821395874,
1990-03-23,,0.29755476117134094,,,,10.945083618164062,4.9375,1.1744645833969116,3.6516809463500977,,1.1858397722244263,,,3.5473155975341797,3.2651071548461914,0.23138755559921265,,0.7664487361907959,2.7943756580352783,
1990-03-26,,0.29755476117134094,,,,10.988007545471191,4.8125,1.1807781457901,3.7341408729553223,,1.1777548789978027,,,3.5184736251831055,3.2651071548461914,0.22872765362262726,,0.7680761218070984,2.71096134185791,
1990-03-27,,0.29579418897628784,,,,11.138233184814453,4.875,1.1934071779251099,3.745915174484253,,1.202010989189148,,,3.585767984390259,3.2651071548461914,0.22872765362262726,,0.7827214002609253,2.6970579624176025,
1990-03-28,,0.29051244258880615,,,,11.138233184814453,4.75,1.199721336364746,3.722357988357544,,1.2154852151870728,,,3.5569300651550293,3.2651071548461914,0.22340866923332214,,0.7973667979240417,2.683154821395874,
1990-03-29,,0.28963223099708557,,,,11.073851585388184,4.6875,1.196563959121704,3.6870174407958984,,1.2235718965530396,,,3.5473155975341797,3.2651071548461914,0.22074875235557556,,0.8038759827613831,2.641448974609375,
1990-03-30,,0.28346943855285645,,,,11.030927658081055,4.5625,1.1934071779251099,3.6516809463500977,,1.2181810140609741,,,3.5569300651550293,3.2651071548461914,0.22074875235557556,,0.7892307043075562,2.599740982055664,
1990-04-02,,0.28346943855285645,,,,10.988007545471191,4.6875,1.190250277519226,3.604562997817993,,1.2235718965530396,,,3.5569300651550293,3.2651071548461914,0.210110604763031,,0.7680761218070984,2.558035135269165,
1990-04-03,,0.2940335273742676,,,,11.15969467163086,4.625,1.2028782367706299,3.6281239986419678,,1.2478282451629639,,,3.624220371246338,3.2651071548461914,0.2127697616815567,,0.7599394917488098,2.641448974609375,
1990-04-04,,0.29051244258880615,,,,11.030927658081055,4.5625,1.2091928720474243,3.557443857192993,,1.2322421073913574,,,3.576153516769409,3.2651071548461914,0.210110604763031,,0.7420396208763123,2.641448974609375,
1990-04-05,,0.28346943855285645,,,,11.05239486694336,4.5,1.2218210697174072,3.404309034347534,,1.2459334135055542,,,3.5569300651550293,3.2651071548461914,0.210110604763031,,0.7355303168296814,2.558035135269165,
1990-04-06,,0.2808285355567932,,,,11.05239486694336,4.4375,1.2218210697174072,3.333630323410034,,1.251410722732544,,,3.5473155975341797,3.2651071548461914,0.210110604763031,,0.7485489845275879,2.544132709503174,
1990-04-09,,0.28963223099708557,,,,11.073851585388184,4.25,1.2312933206558228,3.404309034347534,,1.2623634338378906,,,3.537700891494751,3.2651071548461914,0.2127697616815567,,0.758312463760376,2.5858399868011475,
1990-04-10,,0.29051244258880615,,,,11.05239486694336,4.375,1.2376073598861694,3.5456647872924805,,1.2733161449432373,,,3.537700891494751,1.0883692502975464,0.210110604763031,,0.7518030405044556,2.5858399868011475,
1990-04-11,,0.29931527376174927,,,,11.138233184814453,4.4375,1.2628647089004517,3.557443857192993,,1.2733161449432373,,,3.5088605880737305,1.0883692502975464,0.210110604763031,,0.7550578713417053,2.599740982055664,
1990-04-12,,0.3045977056026459,,,,11.331387519836426,4.4375,1.2975939512252808,3.5456647872924805,,1.2870079278945923,,,3.5184736251831055,1.0883692502975464,0.2047908902168274,,0.7664487361907959,2.724863290786743,
1990-04-16,,0.308118999004364,,,,11.460148811340332,4.3125,1.2912784814834595,3.486764907836914,,1.2897467613220215,,,3.5088605880737305,1.3604613542556763,0.2047908902168274,,0.769703209400177,2.683154821395874,
1990-04-17,,0.3045977056026459,,,,11.481613159179688,4.4375,1.2754942178726196,3.5221054553985596,,1.2733161449432373,,,3.5184736251831055,1.3604613542556763,0.2047908902168274,,0.7648215293884277,2.6970579624176025,
1990-04-18,,0.3045977056026459,,,,11.417228698730469,4.375,1.2470786571502686,3.5221054553985596,,1.2459334135055542,,,3.4992482662200928,1.6325535774230957,0.20213152468204498,,0.7664487361907959,2.683154821395874,
1990-04-19,,0.28346943855285645,,,,11.288459777832031,4.3125,1.2439210414886475,3.5103254318237305,,1.2267652750015259,,,3.537700891494751,1.6325535774230957,0.2047908902168274,,0.769703209400177,2.655351161956787,
1990-04-20,,0.28346943855285645,,,,11.245537757873535,4.3125,1.2407643795013428,3.498544216156006,,1.2048585414886475,,,3.566541910171509,1.6325535774230957,0.20213152468204498,,0.758312463760376,2.5858399868011475,
1990-04-23,,0.27994829416275024,,,,11.073851585388184,4.1875,1.228136420249939,3.486764907836914,,1.1911677122116089,,,3.5184736251831055,1.6325535774230957,0.20213152468204498,,0.7387847900390625,2.641448974609375,
1990-04-24,,0.27290523052215576,,,,11.05239486694336,4.1875,1.2186648845672607,3.486764907836914,,1.182952880859375,,,3.480022668838501,1.6325535774230957,0.19415263831615448,,0.7436668276786804,2.669253349304199,
1990-04-25,,0.27290523052215576,,,,11.05239486694336,4.1875,1.2470786571502686,3.4396488666534424,,1.1966439485549927,,,3.480022668838501,2.1767385005950928,0.1861736923456192,,0.745294451713562,2.669253349304199,
1990-04-26,,0.2737855017185211,,,,11.095316886901855,4.3125,1.2407643795013428,3.4749855995178223,,1.1856905221939087,,,3.5088605880737305,2.4488301277160645,0.18085452914237976,,0.7615672945976257,2.641448974609375,
1990-04-27,,0.275546133518219,,,,10.966546058654785,4.3125,1.2186648845672607,3.5103254318237305,,1.177475929260254,,,3.460793972015381,2.4488301277160645,0.17553554475307465,,0.7518030405044556,2.627546548843384,
1990-04-30,,0.2773074209690094,,,,10.988007545471191,4.375,1.2533928155899048,3.5810019969940186,,1.1966439485549927,,,3.480022668838501,2.7209227085113525,0.17287568747997284,,0.7387847900390625,2.599740982055664,
1990-05-01,,0.2790680229663849,,,,11.05239486694336,4.375,1.2691792249679565,3.6634602546691895,,1.1884291172027588,,,3.470407247543335,2.7209227085113525,0.17553554475307465,,0.7387847900390625,2.641448974609375,
1990-05-02,,0.27994829416275024,,,,11.116776466369629,4.3125,1.294437050819397,3.6987991333007812,,1.1884291172027588,,,3.528089761734009,2.7209227085113525,0.19149278104305267,,0.7469214200973511,2.6136443614959717,
1990-05-03,,0.28170883655548096,,,,11.116776466369629,4.3125,1.2565503120422363,3.7694754600524902,,1.1856905221939087,,,3.566541910171509,2.7209227085113525,0.20213152468204498,,0.7534304857254028,2.641448974609375,
1990-05-04,,0.28170883655548096,,,,11.22407054901123,4.1875,1.2786505222320557,3.722357988357544,,1.1856905221939087,,,3.576153516769409,2.7209227085113525,0.20213152468204498,,0.7420396208763123,2.766568899154663,
1990-05-07,,0.29227307438850403,,,,11.288459777832031,4.3125,1.294437050819397,3.745915174484253,,1.1856905221939087,,,3.576153516769409,2.7209227085113525,0.19947174191474915,,0.745294451713562,2.822178602218628,
1990-05-08,,0.2940335273742676,,,,11.39576530456543,4.5,1.2975939512252808,3.675238847732544,,1.2103358507156372,,,3.564466953277588,2.7209227085113525,0.20213152468204498,,0.745294451713562,2.8082759380340576,
1990-05-09,,0.2949138581752777,,,,11.460148811340332,4.5,1.2975939512252808,3.6516809463500977,,1.229503870010376,,,3.5839452743530273,2.7209227085113525,0.22340866923332214,,0.7387847900390625,2.7526676654815674,
1990-05-10,,0.2913927137851715,,,,11.545990943908691,4.5625,1.313380241394043,3.6399011611938477,,1.2185511589050293,,,3.6326422691345215,2.7209227085113525,0.22074875235557556,,0.745294451713562,2.780472993850708,
1990-05-11,,0.30019551515579224,,,,11.696219444274902,4.75,1.35126531124115,3.710578680038452,,1.2459334135055542,,,3.730029821395874,2.7209227085113525,0.22074875235557556,,0.7892307043075562,2.863887071609497,
1990-05-14,,0.2940335273742676,,,,11.760598182678223,4.9375,1.376522421836853,3.722357988357544,,1.265102505683899,,,3.7397687435150146,2.7209227085113525,0.21542973816394806,,0.7954759001731873,2.9055936336517334,
1990-05-15,,0.2940335273742676,,,,11.717680931091309,5.0625,1.35126531124115,3.7341408729553223,,1.2596254348754883,,,3.7008118629455566,2.7209227085113525,0.22074875235557556,,0.7889021039009094,2.9890081882476807,
1990-05-16,,0.29315322637557983,,,,11.696219444274902,5.0,1.3386367559432983,3.710578680038452,,1.251410722732544,,,3.730029821395874,2.7209227085113525,0.2180895209312439,,0.7889021039009094,2.947300434112549,
1990-05-17,,0.29227307438850403,,,,11.674758911132812,5.25,1.367050051689148,3.722357988357544,,1.2459334135055542,,,3.730029821395874,2.7209227085113525,0.21542973816394806,,0.7905452251434326,2.947300434112549,
1990-05-18,,0.27994829416275024,,,,11.696219444274902,5.1875,1.3733649253845215,3.6987991333007812,,1.2459334135055542,,,3.7202911376953125,2.7209227085113525,0.2180895209312439,,0.7905452251434326,2.975105047225952,
1990-05-21,,0.2789594233036041,,,,11.73913860321045,5.375,1.4207234382629395,3.710578680038452,,1.265102505683899,,,3.730029821395874,2.7209227085113525,0.2127697616815567,,0.8102681636810303,2.9890081882476807,
1990-05-22,,0.29220104217529297,,,,11.760598182678223,5.375,1.4175655841827393,3.6399011611938477,,1.2459334135055542,,,3.730029821395874,3.8092920780181885,0.2127697616815567,,0.8250596523284912,3.0029094219207764,
1990-05-23,,0.2966148853302002,,,,11.73913860321045,5.5625,1.4207234382629395,3.6516809463500977,,1.251410722732544,,,3.6910741329193115,3.8092920780181885,0.22074875235557556,,0.8316338658332825,3.0029094219207764,
1990-05-24,,0.2966148853302002,,,,11.910832405090332,5.4375,1.4144076108932495,3.5692241191864014,,1.2404570579528809,,,3.6715970039367676,3.8092920780181885,0.23138755559921265,,0.8299906253814697,3.0029094219207764,
1990-05-25,,0.28249046206474304,,,,11.73913860321045,5.375,1.392309308052063,3.519287347793579,,1.2377184629440308,,,3.6229026317596436,3.8092920780181885,0.22872765362262726,,0.8217727541923523,3.0168116092681885,
1990-05-29,,0.28955233097076416,,,,11.975217819213867,5.5,1.4522948265075684,3.5430657863616943,,1.2568875551223755,,,3.7105517387390137,3.8092920780181885,0.2260684072971344,,0.8299906253814697,3.0446152687072754,
1990-05-30,,0.29220104217529297,,,,11.910832405090332,5.375,1.4333503246307373,3.590623140335083,,1.2733161449432373,,,3.7202911376953125,3.8092920780181885,0.22074875235557556,,0.8365650177001953,3.0446152687072754,
1990-05-31,,0.29131853580474854,,,,11.90565013885498,5.25,1.4238797426223755,3.6857402324676514,,1.2787936925888062,,,3.7397687435150146,4.3534770011901855,0.2260684072971344,,0.8661489486694336,3.0446152687072754,
1990-06-01,,0.2877868115901947,,,,12.013673782348633,5.25,1.4743953943252563,3.7927451133728027,,1.2787936925888062,,,3.7202911376953125,4.3534770011901855,0.22340866923332214,,0.8546438813209534,3.1141300201416016,
1990-06-04,,0.2877868115901947,,,,12.164937019348145,5.375,1.5312228202819824,3.9948678016662598,,1.2760553359985352,,,3.759247064590454,4.3534770011901855,0.22074875235557556,,0.8464263677597046,3.155836343765259,
1990-06-05,,0.2789594233036041,,,,12.078499794006348,5.0625,1.5249091386795044,4.137539386749268,,1.265102505683899,,,3.759247064590454,4.3534770011901855,0.2180895209312439,,0.8480695486068726,3.197542190551758,
1990-06-06,,0.2789594233036041,,,,11.992077827453613,5.125,1.5280656814575195,4.113761901855469,,1.2623634338378906,,,3.730029821395874,3.8092920780181885,0.22074875235557556,,0.8464263677597046,3.183640241622925,
1990-06-07,,0.2754278779029846,,,,11.970468521118164,4.875,1.5375380516052246,3.899752378463745,,1.2431957721710205,,,3.7105517387390137,3.537198781967163,0.22074875235557556,,0.8431388735771179,3.1697394847869873,
1990-06-08,,0.2701316475868225,,,,11.840815544128418,4.8125,1.5028090476989746,3.935417890548706,,1.2377184629440308,,,3.6618587970733643,3.8092920780181885,0.23670662939548492,,0.8414953947067261,3.155836343765259,
1990-06-11,,0.2754278779029846,,,,11.90565013885498,4.875,1.5267053842544556,3.935417890548706,,1.2596254348754883,,,3.730029821395874,3.537198781967163,0.24734532833099365,,0.8480695486068726,3.1478586196899414,
1990-06-12,,0.2860213816165924,,,,12.143324851989746,4.9375,1.57411789894104,3.947310209274292,,1.2596254348754883,,,3.8079419136047363,3.2651071548461914,0.24202576279640198,,0.8595743775367737,3.1336164474487305,
1990-06-13,,0.28072500228881836,,,,12.143324851989746,4.9375,1.586761713027954,3.8403050899505615,,1.2486730813980103,,,3.749506950378418,3.2651071548461914,0.2526646554470062,,0.8595743775367737,3.0766406059265137,
1990-06-14,,0.28072500228881836,,,,12.035289764404297,4.6875,1.5899230241775513,3.590623140335083,,1.215811848640442,,,3.749506950378418,3.2651071548461914,0.24734532833099365,,0.862861156463623,3.0196661949157715,
1990-06-15,,0.2789594233036041,,,,12.121710777282715,4.6875,1.586761713027954,3.7332985401153564,,1.1993825435638428,,,3.730029821395874,3.2651071548461914,0.2526646554470062,,0.862861156463623,2.991177558898926,
1990-06-18,,0.2771933376789093,,,,11.948851585388184,4.625,1.5646356344223022,3.650071859359741,,1.1966439485549927,,,3.7008118629455566,3.2651071548461914,0.23936636745929718,,0.8497132062911987,2.962691307067871,
1990-06-19,,0.2798423767089844,,,,12.078499794006348,4.625,1.5646356344223022,3.6381826400756836,,1.2075965404510498,,,3.6910741329193115,3.2651071548461914,0.24202576279640198,,0.8530005216598511,3.005423069000244,
1990-06-20,,0.28249046206474304,,,,12.121710777282715,4.5625,1.5614756345748901,3.578735828399658,,1.2075965404510498,,,3.730029821395874,3.2651071548461914,0.24468544125556946,,0.8513563275337219,2.9199607372283936,
1990-06-21,,0.2957321107387543,,,,12.121710777282715,4.625,1.57411789894104,3.650071859359741,,1.1993825435638428,,,3.7884652614593506,3.2651071548461914,0.23670662939548492,,0.8480695486068726,2.9342048168182373,
1990-06-22,,0.29308396577835083,,,,11.992077827453613,4.5,1.5488307476043701,3.590623140335083,,1.177475929260254,,,3.730029821395874,3.2651071548461914,0.24202576279640198,,0.844782292842865,2.8629863262176514,
1990-06-25,,0.29131853580474854,,,,11.992077827453613,4.5,1.520383596420288,3.590623140335083,,1.1610466241836548,,,3.6813337802886963,3.2651071548461914,0.23936636745929718,,0.8349210023880005,2.7917673587799072,
1990-06-26,,0.28690415620803833,,,,11.927250862121582,4.5,1.5045796632766724,3.4717307090759277,,1.1583077907562256,,,3.6618587970733643,3.2651071548461914,0.23670662939548492,,0.8201289772987366,2.8202545642852783,
1990-06-27,,0.29308396577835083,,,,11.948851585388184,4.5625,1.5361882448196411,3.519287347793579,,1.182952880859375,,,3.7397687435150146,3.2651071548461914,0.23670662939548492,,0.8332780003547668,2.9057164192199707,
1990-06-28,,0.3036775290966034,,,,11.970468521118164,4.6875,1.5583137273788452,3.5549564361572266,,1.1939054727554321,,,3.759247064590454,3.2651071548461914,0.24202576279640198,,0.8431388735771179,2.9342048168182373,
1990-06-29,,0.3160364329814911,,,,11.970468521118164,4.75,1.5772790908813477,3.5668444633483887,,1.180214524269104,,,3.730029821395874,3.2651071548461914,0.2526646554470062,,0.8431388735771179,2.9057164192199707,
1990-07-02,,0.31073927879333496,,,,12.186529159545898,4.875,1.5804402828216553,3.531175136566162,,1.182952880859375,,,3.7202911376953125,3.2651071548461914,0.2579835057258606,,0.8480695486068726,2.9057164192199707,
1990-07-03,,0.31073927879333496,,,,12.294573783874512,4.75,1.586761713027954,3.4717307090759277,,1.2088804244995117,,,3.6910741329193115,3.2651071548461914,0.263302743434906,,0.856286883354187,2.9057164192199707,
